coldata$id X3543.CF.1 X3543.CF.198 X3543.CF.221 X3543.CF.274 X3543.CF.249 X3543.CF.145 X3543.CF.294 X3543.CF.253 X3543.CF.201
ENSG00000226383 0 5 0 0 0 0 1 0 0
ENSG00000226393 0 0 0 1 0 0 13 0 0
ENSG00000226396 16 7 14 4 10 5 1 9 8
ENSG00000226400 0 0 0 0 0 0 0 0 0
ENSG00000226403 0 0 0 0 0 1 0 0 0
ENSG00000226406 1 0 0 0 3 0 2 3 1
ENSG00000226409 0 0 0 1 0 0 0 0 0
ENSG00000226410 2 0 3 3 0 0 0 0 1
ENSG00000226413 0 0 2 3 0 3 4 0 0
ENSG00000226415 2 2 4 3 7 3 2 13 3
ENSG00000226416 0 0 2 0 0 1 0 1 0
ENSG00000226419 19 57 23 24 38 11 38 62 48
ENSG00000226423 0 5 0 0 1 0 0 3 10
ENSG00000226425 2 0 0 0 0 0 0 0 0
ENSG00000226427 8 4 4 2 6 2 1 11 7
ENSG00000226429 0 0 0 0 0 0 0 1 0
ENSG00000226430 2 0 0 5 0 0 0 1 3
ENSG00000226432 0 0 1 0 0 0 0 0 0
ENSG00000226435 2 1 4 0 3 3 0 0 3
ENSG00000226436 19 5 15 3 5 3 4 24 9
ENSG00000226438 0 0 0 0 0 0 0 0 0
ENSG00000226439 1 1 2 2 6 1 2 3 4
ENSG00000226443 0 1 0 0 0 1 0 0 0
ENSG00000226445 4 0 2 8 8 4 2 12 12
ENSG00000226450 0 0 0 0 7 0 0 2 14
ENSG00000226453 0 0 0 0 4 0 0 0 0
ENSG00000226454 0 0 0 0 0 0 1 0 0
ENSG00000226455 0 0 0 0 0 0 0 0 0
ENSG00000226457 0 3 3 0 0 0 2 5 0
ENSG00000226465 0 0 0 0 0 0 0 0 0
ENSG00000226469 0 8 1 2 3 0 10 7 5
ENSG00000226471 4 5 15 6 7 1 10 5 17
ENSG00000226476 3 0 0 0 0 2 0 4 0
ENSG00000226478 7 15 13 11 18 1 8 12 1
ENSG00000226479 137 245 256 251 321 190 273 414 296
ENSG00000226491 0 0 5 0 5 3 3 3 0
ENSG00000226493 0 0 0 0 0 0 0 3 0
ENSG00000226496 0 0 0 1 0 0 0 0 0
ENSG00000226498 1 0 3 2 16 4 5 12 9
ENSG00000226499 1 0 1 2 1 0 0 1 2
ENSG00000226501 0 2 2 0 4 0 0 1 0
ENSG00000226508 0 0 0 0 4 0 3 0 0
ENSG00000226510 3 5 8 4 0 0 0 2 0
ENSG00000226516 0 0 0 0 0 2 0 0 0
ENSG00000226519 0 0 0 0 0 0 0 0 0
ENSG00000226521 0 0 0 0 1 1 0 0 0
ENSG00000226525 39 56 36 88 107 27 37 100 67
ENSG00000226526 0 0 0 0 0 0 0 2 0
ENSG00000226527 0 0 0 0 0 0 0 0 0
ENSG00000226530 5 1 0 1 6 3 10 8 13
ENSG00000226533 0 1 0 0 2 0 0 2 2
ENSG00000226536 0 0 0 0 0 0 0 0 0
ENSG00000226537 0 0 1 0 0 0 0 0 0
ENSG00000226540 0 0 0 0 0 0 0 0 0
ENSG00000226543 3 0 1 0 0 0 0 0 0
ENSG00000226544 0 0 0 0 0 0 0 0 0
ENSG00000226545 0 0 0 0 2 0 0 0 0
ENSG00000226549 0 0 0 0 1 1 0 2 0
ENSG00000226553 0 1 0 0 0 3 0 0 1
ENSG00000226555 0 0 0 0 0 0 1 4 0
ENSG00000226556 0 0 1 0 0 0 0 3 0
ENSG00000226557 0 0 0 1 2 0 1 2 0
ENSG00000226562 2 0 0 0 0 0 0 0 0
ENSG00000226564 58 21 59 54 55 4 13 69 18
ENSG00000226571 7 5 1 0 3 0 1 3 0
ENSG00000226577 0 0 1 0 0 2 0 0 0
ENSG00000226578 0 4 0 0 0 0 1 0 0
ENSG00000226581 2 0 0 0 2 0 1 0 6
ENSG00000226599 2 0 0 0 0 0 0 0 2
ENSG00000226608 2 10 13 22 7 2 12 28 13
ENSG00000226609 1 1 0 1 0 0 0 0 2
ENSG00000226616 5 3 4 0 0 2 3 3 2
ENSG00000226617 0 0 0 0 0 0 2 0 0
ENSG00000226620 0 0 1 0 0 0 0 0 0
ENSG00000226621 0 0 0 0 1 0 0 0 0
ENSG00000226622 0 0 0 0 1 0 0 0 0
ENSG00000226624 3 6 1 0 3 0 6 4 4
ENSG00000226629 2 0 0 0 0 0 0 0 0
ENSG00000226631 0 0 0 4 0 1 0 1 0
ENSG00000226632 1 9 0 1 3 0 2 15 2
ENSG00000226641 0 0 0 0 2 0 2 0 0
ENSG00000226644 0 0 1 0 1 0 0 0 0
ENSG00000226647 13 25 9 3 20 3 5 18 14
ENSG00000226648 57 34 34 23 49 6 43 41 43
ENSG00000226650 0 0 0 1 0 0 0 0 0
ENSG00000226658 0 0 0 0 3 0 0 13 0
ENSG00000226659 0 3 0 5 2 6 7 0 0
ENSG00000226660 0 6 0 14 5 1 10 10 7
ENSG00000226666 0 0 0 0 1 0 0 0 0
ENSG00000226668 0 0 0 1 0 0 0 0 0
ENSG00000226669 0 0 0 0 1 0 1 0 0
ENSG00000226673 0 2 3 0 2 0 0 6 2
ENSG00000226674 2 0 0 1 2 15 12 0 5
ENSG00000226677 0 6 0 2 5 0 1 4 0
ENSG00000226681 0 0 0 0 0 0 0 1 0
ENSG00000226683 1 0 0 0 0 1 0 0 0
ENSG00000226686 1 0 0 0 0 9 0 0 0
ENSG00000226688 121 284 156 85 188 45 174 345 192
ENSG00000226690 0 0 0 0 0 0 0 0 0
ENSG00000226696 9 32 23 1 12 10 17 23 22
ENSG00000226698 0 0 0 0 0 0 2 0 0
ENSG00000226701 0 8 3 0 3 2 2 2 0
ENSG00000226705 0 0 2 0 0 0 0 0 0
ENSG00000226706 0 0 0 0 0 0 0 0 2
ENSG00000226711 6 0 2 2 9 0 11 1 1
ENSG00000226715 2 1 1 7 5 5 1 3 1
ENSG00000226721 1 16 14 0 14 8 10 26 17
ENSG00000226723 4 1 9 9 11 0 3 5 4
ENSG00000226726 0 4 0 0 0 0 0 0 0
ENSG00000226734 0 0 0 0 3 0 0 0 0
ENSG00000226741 4 0 0 0 0 0 0 0 0
ENSG00000226742 32 56 11 18 31 2 3 38 33
ENSG00000226746 6 5 14 2 13 2 18 24 13
ENSG00000226751 1 2 0 0 9 0 7 3 0
ENSG00000226752 45 224 92 139 194 28 172 223 122
ENSG00000226754 2 0 0 1 6 0 1 5 2
ENSG00000226755 0 0 4 1 0 0 0 0 0
ENSG00000226756 5 0 8 1 5 0 3 6 8
ENSG00000226757 0 0 0 0 0 0 1 1 0
ENSG00000226758 0 0 0 2 0 0 1 0 0
ENSG00000226761 13 11 3 6 10 1 3 11 9
ENSG00000226762 4 0 0 0 0 6 0 0 0
ENSG00000226763 6 19 3 7 8 0 22 28 7
ENSG00000226766 0 0 0 0 1 0 4 2 0
ENSG00000226772 0 0 0 0 0 0 0 0 0
ENSG00000226777 54 24 62 26 7 62 2 14 18
ENSG00000226779 2 0 0 0 0 0 0 0 0
ENSG00000226783 1 0 0 0 0 0 0 2 0
ENSG00000226784 21 23 19 25 53 19 24 69 26
ENSG00000226789 0 0 1 0 1 0 0 1 0
ENSG00000226790 8 7 11 14 11 1 9 24 8
ENSG00000226791 5 13 6 5 19 11 24 27 20
ENSG00000226800 2 0 1 1 0 3 0 7 0
ENSG00000226801 6 6 6 3 2 0 3 0 0
ENSG00000226803 9 11 4 8 3 5 4 8 4
ENSG00000226806 0 2 0 1 0 4 0 0 0
ENSG00000226814 0 0 0 0 0 0 0 0 0
ENSG00000226816 29 37 2 8 10 23 19 43 10
ENSG00000226820 0 0 0 0 0 2 0 0 0
ENSG00000226822 26 54 32 12 14 10 75 58 51
ENSG00000226824 35 32 52 24 18 25 24 48 6
ENSG00000226827 0 0 0 1 0 0 0 0 0
ENSG00000226828 1 0 0 0 0 0 0 1 0
ENSG00000226833 8 32 31 14 12 6 15 22 26
ENSG00000226842 0 0 0 2 0 0 0 0 0
ENSG00000226849 0 7 0 0 18 0 25 5 0
ENSG00000226853 2 0 0 0 0 0 0 0 0
ENSG00000226855 4 9 10 5 9 2 2 4 6
ENSG00000226856 0 0 0 0 0 0 0 1 0
ENSG00000226859 0 0 3 0 0 0 0 0 0
ENSG00000226861 0 0 0 0 0 0 0 0 0
ENSG00000226863 0 0 0 0 0 0 0 0 0
ENSG00000226864 2 0 2 0 1 0 0 14 0
ENSG00000226869 0 0 0 0 0 0 0 0 0
ENSG00000226874 1 9 5 10 4 0 11 4 1
ENSG00000226876 0 0 0 0 0 0 6 1 0
ENSG00000226883 0 0 0 0 0 0 0 2 1
ENSG00000226885 0 0 0 0 0 0 0 0 0
ENSG00000226887 0 0 0 0 0 0 4 0 0
ENSG00000226889 0 0 0 0 0 0 0 0 0
ENSG00000226891 6 15 7 16 25 6 5 9 8
ENSG00000226899 3 0 3 0 0 0 6 0 0
ENSG00000226900 2 3 1 1 1 3 2 1 1
ENSG00000226904 0 2 0 0 0 0 5 2 1
ENSG00000226908 0 2 0 0 0 0 0 0 0
ENSG00000226913 1 0 0 0 0 0 0 6 0
ENSG00000226928 0 2 0 0 1 0 5 0 0
ENSG00000226933 0 0 0 0 0 0 1 0 0
ENSG00000226935 0 0 1 0 0 0 1 3 0
ENSG00000226937 2 2 3 0 9 0 0 2 5
ENSG00000226942 2 0 3 0 2 0 0 0 0
ENSG00000226945 0 0 0 6 7 0 1 2 1
ENSG00000226948 0 0 1 1 3 1 0 1 0
ENSG00000226950 36 55 23 57 42 29 40 55 62
ENSG00000226952 1 0 0 0 2 0 0 2 0
ENSG00000226954 0 0 0 0 0 1 0 1 0
ENSG00000226957 0 0 0 0 1 0 0 0 4
ENSG00000226963 0 0 0 0 0 0 0 1 0
ENSG00000226964 2 0 0 0 2 0 0 0 0
ENSG00000226971 0 0 1 0 0 0 0 1 0
ENSG00000226972 0 0 0 0 0 0 0 0 1
ENSG00000226976 0 4 2 0 0 0 0 0 0
ENSG00000226977 0 0 0 0 1 0 1 0 0
ENSG00000226979 16 11 1 16 18 22 15 19 14
ENSG00000226981 0 5 0 0 0 0 3 0 0
ENSG00000226982 4 7 0 1 7 2 6 10 10
ENSG00000226984 0 2 0 2 1 0 5 2 0
ENSG00000226985 1 0 0 0 0 1 0 0 0
ENSG00000226986 0 0 0 0 0 0 0 1 2
ENSG00000226987 0 0 0 3 0 0 0 0 0
ENSG00000226989 0 2 1 7 1 0 5 1 1
ENSG00000227001 0 0 0 0 0 0 0 4 0
ENSG00000227006 2 6 6 0 1 0 5 2 4
ENSG00000227008 4 2 6 7 4 5 3 14 5
ENSG00000227009 0 7 1 0 3 0 3 0 0
ENSG00000227011 0 0 0 0 0 0 0 0 0
ENSG00000227014 3 8 14 12 23 14 16 9 5
ENSG00000227017 0 0 1 0 0 0 0 1 0
ENSG00000227018 0 1 0 0 0 0 1 0 0
ENSG00000227028 28 30 24 17 72 17 26 54 47
ENSG00000227032 18 39 30 31 45 17 49 54 40
ENSG00000227036 2 9 6 0 0 0 6 8 0
ENSG00000227039 218 349 373 137 581 93 357 834 503
ENSG00000227040 2 2 2 1 4 1 0 0 3
ENSG00000227051 2 4 1 3 5 0 4 7 0
ENSG00000227053 0 0 0 6 0 0 2 3 1
ENSG00000227056 0 0 0 0 2 1 0 1 0
ENSG00000227057 145 195 136 230 258 259 241 340 273
ENSG00000227059 0 0 2 0 0 0 0 0 0
ENSG00000227060 0 0 0 0 0 2 0 0 0
ENSG00000227061 0 3 0 0 2 3 0 2 0
ENSG00000227066 4 1 0 4 1 15 1 0 3
ENSG00000227068 2 0 1 4 9 1 1 4 1
ENSG00000227072 0 0 4 0 0 0 0 2 0
ENSG00000227073 3 4 0 8 3 0 0 1 0
ENSG00000227076 0 0 0 1 0 0 0 0 0
ENSG00000227080 2 0 0 0 1 1 0 3 0
ENSG00000227081 67 163 89 192 215 75 82 210 140
ENSG00000227082 1 0 3 0 0 3 1 0 4
ENSG00000227087 1 4 1 0 2 1 1 0 1
ENSG00000227097 0 1 0 1 1 0 0 2 0
ENSG00000227098 0 0 0 0 1 0 0 0 0
ENSG00000227101 0 0 4 4 3 0 0 3 0
ENSG00000227107 9 0 15 1 0 10 10 3 6
ENSG00000227110 0 2 0 1 1 0 3 3 0
ENSG00000227115 0 0 1 0 0 2 0 0 0
ENSG00000227117 1 0 4 0 0 0 0 0 0
ENSG00000227123 0 2 0 0 0 1 0 1 0
ENSG00000227124 42 77 37 37 58 20 62 88 45
ENSG00000227134 0 0 0 0 0 0 6 0 0
ENSG00000227141 2 0 0 0 0 0 0 0 0
ENSG00000227143 0 0 2 0 0 0 0 0 0
ENSG00000227145 1 0 0 0 0 0 7 4 2
ENSG00000227154 2 0 0 0 0 0 0 0 0
ENSG00000227155 76 80 60 39 108 42 71 114 65
ENSG00000227159 45 5 6 4 6 3 4 0 2
ENSG00000227165 57 55 63 65 26 32 12 40 48
ENSG00000227170 4 12 1 6 3 0 1 4 1
ENSG00000227176 0 0 2 0 6 0 6 3 0
ENSG00000227187 0 0 1 0 6 0 0 0 0
ENSG00000227189 1 6 0 1 6 0 0 1 4
ENSG00000227191 12 14 47 81 166 53 239 131 130
ENSG00000227192 0 0 0 0 0 0 0 0 0
ENSG00000227195 2 1 4 0 1 2 6 2 0
ENSG00000227197 1 2 0 0 0 0 0 2 0
ENSG00000227199 19 3 12 3 19 21 1 15 19
ENSG00000227200 0 2 1 1 1 0 0 0 0
ENSG00000227201 1 2 5 5 0 0 2 3 3
ENSG00000227211 0 0 0 0 0 0 0 0 0
ENSG00000227212 0 1 0 0 0 0 2 0 1
ENSG00000227213 0 0 0 0 0 0 0 0 0
ENSG00000227215 0 0 0 0 1 0 0 4 0
ENSG00000227217 0 0 0 2 6 0 0 0 2
ENSG00000227218 0 3 1 5 2 4 4 3 2
ENSG00000227227 1 0 2 0 0 0 8 2 0
ENSG00000227230 4 6 3 15 5 3 5 8 2
ENSG00000227232 87 136 152 135 158 90 222 223 154
ENSG00000227233 0 0 0 0 0 1 0 0 0
ENSG00000227236 0 0 1 0 0 1 0 0 0
ENSG00000227240 0 0 0 0 0 0 0 1 0
ENSG00000227242 0 0 0 0 0 0 7 0 0
ENSG00000227245 0 0 0 0 0 0 0 0 0
ENSG00000227252 1 0 7 2 12 0 1 7 9
ENSG00000227253 5 2 8 7 5 0 6 6 3
ENSG00000227256 0 0 0 0 0 1 0 0 0
ENSG00000227257 2 0 0 0 0 0 1 1 0
ENSG00000227258 0 1 7 0 2 0 8 10 0
ENSG00000227262 1 4 3 8 0 0 7 7 1
ENSG00000227267 0 0 0 0 0 0 0 0 0
ENSG00000227268 6 7 50 8 11 4 6 42 8
ENSG00000227269 0 0 0 0 0 0 0 0 0
ENSG00000227278 0 0 0 0 0 0 0 0 0
ENSG00000227288 2 0 0 0 1 1 3 2 3
ENSG00000227289 0 0 0 0 0 0 4 0 0
ENSG00000227290 1 1 1 2 1 0 0 0 0
ENSG00000227295 4 16 9 2 4 3 0 6 9
ENSG00000227297 0 0 0 0 0 0 0 0 0
ENSG00000227304 0 0 0 0 4 0 0 0 0
ENSG00000227306 0 0 0 0 0 0 0 0 0
ENSG00000227307 0 0 0 0 0 0 0 2 0
ENSG00000227309 5 1 0 1 1 0 1 6 0
ENSG00000227311 0 0 2 8 4 2 0 3 2
ENSG00000227321 8 13 12 14 5 3 14 14 8
ENSG00000227331 4 5 1 0 7 0 2 2 2
ENSG00000227337 0 3 0 0 1 0 0 0 0
ENSG00000227339 0 0 0 0 0 0 0 0 0
ENSG00000227344 2 0 0 0 7 0 0 0 0
ENSG00000227345 205 310 264 283 396 172 302 490 275
ENSG00000227347 13 12 8 10 23 8 13 24 10
ENSG00000227348 0 3 1 2 3 0 11 4 4
ENSG00000227350 0 0 0 0 0 0 0 3 0
ENSG00000227354 0 5 8 9 8 1 5 7 4
ENSG00000227355 21 8 33 3 8 20 2 24 9
ENSG00000227359 12 8 3 6 1 0 0 1 4
ENSG00000227370 0 7 3 6 2 0 3 8 0
ENSG00000227372 40 153 77 58 104 86 105 164 128
ENSG00000227373 3 1 2 10 13 0 6 5 5
ENSG00000227374 0 0 0 0 0 0 0 0 0
ENSG00000227375 0 0 0 0 0 0 0 0 2
ENSG00000227376 85 62 76 61 52 11 15 82 23
ENSG00000227379 4 1 1 0 8 0 2 3 0
ENSG00000227382 1 7 4 3 5 2 14 7 1
ENSG00000227383 1 4 4 0 3 0 1 1 0
ENSG00000227388 2 4 1 1 7 0 3 8 5
ENSG00000227391 0 0 0 1 0 0 0 0 0
ENSG00000227392 1 0 0 1 0 0 0 0 0
ENSG00000227394 3 0 0 0 2 0 0 0 0
ENSG00000227398 13 28 11 6 16 6 9 24 15
ENSG00000227403 0 4 2 11 11 0 5 0 4
ENSG00000227404 2 0 1 0 0 0 0 0 0
ENSG00000227407 5 1 0 0 0 0 0 1 0
ENSG00000227409 0 0 2 2 0 3 0 1 3
ENSG00000227417 6 7 3 0 7 0 8 5 2
ENSG00000227421 0 1 0 2 0 0 0 0 0
ENSG00000227431 0 0 0 0 0 0 0 0 0
ENSG00000227433 0 0 3 0 3 1 2 2 0
ENSG00000227436 0 0 0 0 2 0 0 1 0
ENSG00000227440 0 0 0 0 1 0 1 0 0
ENSG00000227449 0 0 0 3 4 0 0 0 7
ENSG00000227454 0 0 0 0 0 0 0 0 0
ENSG00000227456 2 0 4 12 3 5 8 12 3
ENSG00000227462 0 1 4 0 1 0 0 0 2
ENSG00000227467 0 0 0 0 0 0 0 0 0
ENSG00000227474 2 1 0 0 0 1 2 2 0
ENSG00000227477 0 0 0 0 0 7 3 0 0
ENSG00000227481 0 1 0 0 0 0 1 0 0
ENSG00000227484 0 0 0 0 0 0 1 0 0
ENSG00000227486 11 18 4 13 28 12 38 30 18
ENSG00000227487 2 16 1 6 18 7 7 18 0
ENSG00000227491 0 1 2 0 0 0 0 0 0
ENSG00000227492 0 1 0 0 4 0 1 5 4
ENSG00000227495 1 3 1 0 3 0 0 6 1
ENSG00000227496 0 1 0 0 0 0 0 0 0
ENSG00000227497 0 0 0 0 0 0 0 0 0
ENSG00000227500 128 141 115 138 155 110 153 224 161
ENSG00000227502 7 0 0 0 7 0 3 1 0
ENSG00000227507 23 337 18 286 258 189 143 164 249
ENSG00000227508 2 3 2 14 4 15 11 9 12
ENSG00000227512 0 4 1 0 1 0 5 1 0
ENSG00000227518 19 27 38 19 36 12 51 68 40
ENSG00000227519 0 0 0 0 0 3 0 0 0
ENSG00000227531 0 0 0 0 0 0 2 2 1
ENSG00000227533 5 5 0 8 5 1 4 1 1
ENSG00000227536 2 4 0 0 5 6 4 6 2
ENSG00000227538 0 0 0 0 0 0 0 0 0
ENSG00000227540 0 2 0 0 6 0 3 1 0
ENSG00000227541 2 3 5 0 5 0 3 0 1
ENSG00000227543 31 65 40 18 28 8 56 66 24
ENSG00000227544 0 0 2 2 2 0 3 7 2
ENSG00000227550 6 6 9 0 0 0 0 12 2
ENSG00000227555 0 0 0 0 0 0 0 0 0
ENSG00000227560 2 0 6 1 8 0 2 7 3
ENSG00000227568 1 0 0 2 0 0 0 0 0
ENSG00000227579 0 0 0 0 0 0 0 0 0
ENSG00000227581 1 1 0 0 0 0 0 0 0
ENSG00000227582 0 0 0 0 1 0 0 0 0
ENSG00000227583 0 0 0 4 0 0 0 1 2
ENSG00000227586 0 0 1 0 0 0 0 2 3
ENSG00000227589 0 0 0 0 0 0 0 2 0
ENSG00000227591 0 0 0 1 0 0 0 0 0
ENSG00000227593 0 0 0 5 0 0 0 0 0
ENSG00000227598 0 0 0 0 0 0 0 1 1
ENSG00000227602 0 0 0 0 2 0 0 0 0
ENSG00000227615 60 109 63 140 155 44 56 120 124
ENSG00000227617 0 0 0 0 0 0 0 0 0
ENSG00000227619 2 4 0 0 2 3 0 0 0
ENSG00000227627 2 15 6 21 5 12 5 19 5
ENSG00000227630 4 3 5 4 3 0 3 2 4
ENSG00000227632 0 0 0 0 5 0 3 12 4
ENSG00000227638 10 2 4 3 1 0 8 4 2
ENSG00000227640 0 4 7 0 2 0 0 6 0
ENSG00000227649 1 0 0 0 0 0 2 0 0
ENSG00000227653 2 3 5 1 0 0 1 2 3
ENSG00000227659 0 0 0 0 1 0 1 0 0
ENSG00000227660 0 0 0 0 1 0 0 2 0
ENSG00000227666 0 0 0 0 0 0 0 0 2
ENSG00000227671 209 331 226 238 440 100 358 488 313
ENSG00000227674 1 0 0 0 0 0 0 0 33
ENSG00000227678 3 14 23 22 33 13 33 26 36
ENSG00000227683 0 0 1 0 0 0 1 1 0
ENSG00000227684 1 1 0 0 0 0 0 0 0
ENSG00000227688 0 6 3 0 6 1 13 11 0
ENSG00000227692 0 0 0 0 1 0 1 4 0
ENSG00000227694 2 1 0 1 11 0 3 1 0
ENSG00000227695 1 0 1 2 9 0 0 1 2
ENSG00000227706 0 0 1 2 0 0 0 0 3
ENSG00000227712 0 2 0 0 3 0 0 0 1
ENSG00000227713 0 2 2 0 0 0 0 0 0
ENSG00000227714 7 6 4 5 8 0 3 14 2
ENSG00000227717 0 0 0 4 0 4 0 1 0
ENSG00000227719 0 0 0 0 0 0 0 2 0
ENSG00000227722 4 2 0 1 0 0 1 0 0
ENSG00000227725 0 0 0 0 1 0 0 1 0
ENSG00000227729 8 1 2 7 0 0 5 2 0
ENSG00000227730 2 0 5 1 11 0 12 4 6
ENSG00000227733 0 3 0 0 2 2 0 1 0
ENSG00000227738 0 0 0 1 0 0 0 3 0
ENSG00000227740 3 6 2 8 5 0 4 5 5
ENSG00000227741 1 4 2 2 8 3 2 4 5
ENSG00000227742 0 0 0 0 0 0 0 0 0
ENSG00000227744 0 0 2 0 0 0 0 0 0
ENSG00000227748 0 0 0 0 0 0 0 1 0
ENSG00000227751 1 4 3 9 1 0 1 3 0
ENSG00000227757 0 1 0 0 0 0 3 0 0
ENSG00000227758 3 0 0 0 2 0 0 0 1
ENSG00000227765 1 0 2 0 0 0 0 0 0
ENSG00000227766 62 145 127 45 116 57 98 157 144
ENSG00000227773 0 2 1 6 0 0 4 3 1
ENSG00000227775 18 3 9 5 10 17 10 13 2
ENSG00000227776 0 0 0 0 0 0 2 0 0
ENSG00000227777 0 1 0 0 0 0 1 0 0
ENSG00000227782 22 8 15 1 16 14 15 10 6
ENSG00000227788 0 0 0 0 0 0 1 4 2
ENSG00000227791 0 0 2 0 0 0 0 0 0
ENSG00000227799 10 2 10 2 6 7 1 6 14
ENSG00000227805 1 0 0 1 0 0 1 0 0
ENSG00000227806 0 0 0 0 0 0 0 0 0
ENSG00000227809 0 0 0 0 1 0 0 0 0
ENSG00000227811 194 47 142 65 18 15 6 101 22
ENSG00000227813 2 0 0 0 0 0 0 0 0
ENSG00000227825 408 227 116 65 97 77 160 391 156
ENSG00000227827 48 15 0 4 0 0 11 88 253
ENSG00000227832 0 0 0 0 0 0 0 0 0
ENSG00000227836 0 2 0 0 3 0 1 5 4
ENSG00000227838 0 0 0 0 0 0 0 0 0
ENSG00000227841 0 0 0 0 0 0 0 4 0
ENSG00000227845 0 0 0 0 0 0 0 8 0
ENSG00000227848 0 0 0 0 0 0 0 0 0
ENSG00000227854 0 3 0 0 0 0 0 0 0
ENSG00000227855 1 5 1 6 0 0 1 13 3
ENSG00000227862 0 0 0 0 0 0 0 0 0
ENSG00000227863 0 0 0 0 0 0 0 0 0
ENSG00000227877 0 0 0 0 0 0 0 0 0
ENSG00000227879 0 0 2 4 3 0 0 1 2
ENSG00000227880 0 0 0 0 0 0 0 0 0
ENSG00000227885 1 0 0 1 0 0 2 2 1
ENSG00000227887 10 3 10 21 8 0 2 20 5
ENSG00000227888 0 8 0 5 0 0 0 0 0
ENSG00000227896 2 2 5 0 1 9 1 4 4
ENSG00000227907 0 0 0 0 0 0 0 0 0
ENSG00000227908 6 1 2 7 2 1 0 1 4
ENSG00000227910 0 11 0 0 4 0 2 0 0
ENSG00000227911 0 0 1 4 0 0 0 0 0
ENSG00000227913 2 0 0 0 0 0 0 0 4
ENSG00000227917 0 0 0 0 0 0 0 0 0
ENSG00000227920 0 0 0 0 4 0 2 0 2
ENSG00000227924 0 1 0 1 2 0 1 0 1
ENSG00000227925 0 0 0 0 0 0 0 0 0
ENSG00000227929 0 0 0 0 0 0 0 0 3
ENSG00000227933 0 3 0 0 0 0 0 2 2
ENSG00000227934 3 0 2 0 1 0 2 1 0
ENSG00000227938 1 0 0 0 4 0 1 0 0
ENSG00000227939 0 9 0 0 2 0 0 3 1
ENSG00000227941 0 0 0 0 0 0 0 0 0
ENSG00000227942 0 0 1 1 0 0 0 1 0
ENSG00000227945 0 0 0 0 0 0 1 0 0
ENSG00000227946 0 10 6 3 3 2 7 10 1
ENSG00000227948 1 2 6 0 11 0 1 1 1
ENSG00000227950 1 0 0 7 2 0 0 0 0
ENSG00000227953 11 11 17 0 0 0 2 14 3
ENSG00000227963 5 0 1 9 1 0 2 0 2
ENSG00000227972 1 0 2 0 0 0 0 6 0
ENSG00000227973 4 8 3 1 11 1 2 4 6
ENSG00000227986 0 0 0 0 0 0 0 0 0
ENSG00000227992 0 0 0 0 0 0 0 3 0
ENSG00000228000 0 0 1 4 4 0 1 5 0
ENSG00000228002 2 0 0 0 1 0 4 0 0
ENSG00000228007 2 6 2 0 2 1 2 2 1
ENSG00000228008 2 0 0 0 4 0 0 0 0
ENSG00000228010 1 2 3 5 8 0 0 2 2
ENSG00000228013 0 0 0 0 1 0 4 0 0
ENSG00000228014 0 1 0 0 0 0 0 0 0
ENSG00000228016 0 0 2 0 0 0 0 0 0
ENSG00000228019 0 0 0 0 0 0 3 0 0
ENSG00000228021 0 0 0 2 0 0 0 0 0
ENSG00000228022 3 0 0 0 0 0 0 0 0
ENSG00000228028 3 0 1 0 0 0 0 0 1
ENSG00000228030 0 0 0 0 0 0 0 0 0
ENSG00000228037 3 0 6 0 5 0 1 5 1
ENSG00000228042 0 0 0 0 0 0 0 0 0
ENSG00000228043 3 7 1 8 10 0 3 15 5
ENSG00000228044 0 0 0 0 0 0 0 0 0
ENSG00000228049 23 74 53 12 65 9 47 67 47
ENSG00000228050 0 0 1 0 0 0 3 19 0
ENSG00000228053 0 0 0 0 4 1 1 1 0
ENSG00000228055 0 0 0 0 0 0 0 0 3
ENSG00000228057 21 27 31 6 21 1 26 45 28
ENSG00000228058 6 3 4 0 4 0 0 11 7
ENSG00000228060 0 7 1 4 1 4 2 5 2
ENSG00000228061 5 17 14 7 13 0 51 38 33
ENSG00000228063 66 42 10 45 21 14 9 33 22
ENSG00000228065 1 4 0 0 0 0 3 0 0
ENSG00000228069 0 4 2 6 4 0 0 1 2
ENSG00000228071 1 0 0 0 0 0 0 0 0
ENSG00000228075 0 0 0 0 0 0 0 0 0
ENSG00000228076 1 0 4 0 5 0 3 12 0
ENSG00000228079 4 1 7 0 2 0 0 6 4
ENSG00000228084 0 0 0 0 0 0 0 0 0
ENSG00000228086 3 0 0 0 2 0 0 0 0
ENSG00000228097 12 6 10 8 14 2 9 7 2
ENSG00000228105 0 0 0 0 0 0 0 0 0
ENSG00000228106 5 8 6 4 7 1 6 7 7
ENSG00000228107 2 0 1 0 1 0 0 0 0
ENSG00000228109 4 0 0 0 0 0 1 1 0
ENSG00000228110 0 2 5 0 2 0 0 2 2
ENSG00000228113 4 8 0 1 2 0 1 8 1
ENSG00000228124 1 0 2 0 0 2 0 3 0
ENSG00000228125 0 0 0 0 0 0 0 0 0
ENSG00000228126 4 1 0 0 0 3 0 0 0
ENSG00000228127 0 0 0 0 0 0 0 0 0
ENSG00000228133 0 8 0 2 4 0 0 0 1
ENSG00000228137 0 0 0 0 0 0 0 1 1
ENSG00000228140 5 6 4 0 10 0 6 3 0
ENSG00000228144 0 0 0 0 0 0 0 6 0
ENSG00000228146 1 3 4 4 0 4 0 4 4
